"ID fiche";"type de suivi";"date sortie";"heure début";"heure fin";"coefficient marée";"heure marée basse";"hauteur basse mer";"période";"libellé campagne";"libellé sortie";"référent sortie";"équipe terrain";"territoire";"code site";"site";"zone";"type protocole";"version protocole";"auteur saisie";"organisme suivi";"couverture nuageuse";"précipitations";"pression atmosphérique";"température";"force du vent";"force du vent en rafale";"direction du vent";"état de la mer";"commentaires"
408891;"Suivi des enquêtes pêcheurs à pied";"2019-09-03 00:00:00.0";"13:30";"16:00";102;"14:26";;"Semaine";"sep-19";"2019-09-03-EGMP-SEN-013";"Zachary Gaudin";"Zachary Gaudin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Ouest";"0-calme-0 m";"Comptage 13h30 : 35 pâp (dont 6 entrants) 
14h30: 28 pâp (dont 2 en arrivée et 6 en départ)
Plus de famille en découverte que de vrais pêcheurs à pied. "
408897;"Suivi des enquêtes pêcheurs à pied";"2019-09-03 00:00:00.0";"13:30";"16:00";102;"14:26";;"Semaine";"sep-19";"2019-09-03-EGMP-SEN-014";"Zachary Gaudin";"Zachary Gaudin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Ouest";"0-calme-0 m";"Comptage 13h30 : 35 pâp (dont 6 entrants) 
14h30: 28 pâp (dont 2 en arrivée et 6 en départ)
Plus de famille en découverte que de vrais pêcheurs à pied. "
408903;"Suivi des enquêtes pêcheurs à pied";"2019-09-03 00:00:00.0";"13:30";"16:00";102;"14:26";;"Semaine";"sep-19";"2019-09-03-EGMP-SEN-015";"Zachary Gaudin";"Zachary Gaudin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Ouest";"0-calme-0 m";"Comptage 13h30 : 35 pâp (dont 6 entrants) 
14h30: 28 pâp (dont 2 en arrivée et 6 en départ)
Plus de famille en découverte que de vrais pêcheurs à pied. "
408909;"Suivi des enquêtes pêcheurs à pied";"2019-09-03 00:00:00.0";"13:30";"16:00";102;"14:26";;"Semaine";"sep-19";"2019-09-03-EGMP-SEN-016";"Zachary Gaudin";"Zachary Gaudin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Ouest";"0-calme-0 m";"Comptage 13h30 : 35 pâp (dont 6 entrants) 
14h30: 28 pâp (dont 2 en arrivée et 6 en départ)
Plus de famille en découverte que de vrais pêcheurs à pied. "
408915;"Suivi des enquêtes pêcheurs à pied";"2019-09-03 00:00:00.0";"13:30";"16:00";102;"14:26";;"Semaine";"sep-19";"2019-09-03-EGMP-SEN-017";"Zachary Gaudin";"Zachary Gaudin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Ouest";"0-calme-0 m";"Comptage 13h30 : 35 pâp (dont 6 entrants) 
14h30: 28 pâp (dont 2 en arrivée et 6 en départ)
Plus de famille en découverte que de vrais pêcheurs à pied. "
408921;"Suivi des enquêtes pêcheurs à pied";"2019-09-03 00:00:00.0";"13:30";"16:00";102;"14:26";;"Semaine";"sep-19";"2019-09-03-EGMP-SEN-018";"Zachary Gaudin";"Zachary Gaudin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Ouest";"0-calme-0 m";"Comptage 13h30 : 35 pâp (dont 6 entrants) 
14h30: 28 pâp (dont 2 en arrivée et 6 en départ)
Plus de famille en découverte que de vrais pêcheurs à pied. "
408927;"Suivi des enquêtes pêcheurs à pied";"2019-09-03 00:00:00.0";"13:30";"16:00";102;"14:26";;"Semaine";"sep-19";"2019-09-03-EGMP-SEN-019";"Zachary Gaudin";"Zachary Gaudin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Ouest";"0-calme-0 m";"Comptage 13h30 : 35 pâp (dont 6 entrants) 
14h30: 28 pâp (dont 2 en arrivée et 6 en départ)
Plus de famille en découverte que de vrais pêcheurs à pied. "
408933;"Suivi des enquêtes pêcheurs à pied";"2019-09-03 00:00:00.0";"13:30";"16:00";102;"14:26";;"Semaine";"sep-19";"2019-09-03-EGMP-SEN-020";"Zachary Gaudin";"Zachary Gaudin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Ouest";"0-calme-0 m";"Comptage 13h30 : 35 pâp (dont 6 entrants) 
14h30: 28 pâp (dont 2 en arrivée et 6 en départ)
Plus de famille en découverte que de vrais pêcheurs à pied. "
408940;"Suivi des enquêtes pêcheurs à pied";"2019-09-03 00:00:00.0";"13:30";"16:00";102;"14:26";;"Semaine";"sep-19";"2019-09-03-EGMP-SEN-021";"Zachary Gaudin";"Zachary Gaudin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Ouest";"0-calme-0 m";"Comptage 13h30 : 35 pâp (dont 6 entrants) 
14h30: 28 pâp (dont 2 en arrivée et 6 en départ)
Plus de famille en découverte que de vrais pêcheurs à pied. "
408946;"Suivi des enquêtes pêcheurs à pied";"2019-09-03 00:00:00.0";"13:30";"16:00";102;"14:26";;"Semaine";"sep-19";"2019-09-03-EGMP-SEN-022";"Zachary Gaudin";"Zachary Gaudin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Ouest";"0-calme-0 m";"Comptage 13h30 : 35 pâp (dont 6 entrants) 
14h30: 28 pâp (dont 2 en arrivée et 6 en départ)
Plus de famille en découverte que de vrais pêcheurs à pied. "
408952;"Suivi des enquêtes pêcheurs à pied";"2019-09-03 00:00:00.0";"13:30";"16:00";102;"14:26";;"Semaine";"sep-19";"2019-09-03-EGMP-SEN-023";"Zachary Gaudin";"Zachary Gaudin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Ouest";"0-calme-0 m";"Comptage 13h30 : 35 pâp (dont 6 entrants) 
14h30: 28 pâp (dont 2 en arrivée et 6 en départ)
Plus de famille en découverte que de vrais pêcheurs à pied. "
408958;"Suivi des enquêtes pêcheurs à pied";"2019-09-03 00:00:00.0";"13:30";"16:00";102;"14:26";;"Semaine";"sep-19";"2019-09-03-EGMP-SEN-024";"Zachary Gaudin";"Zachary Gaudin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Ouest";"0-calme-0 m";"Comptage 13h30 : 35 pâp (dont 6 entrants) 
14h30: 28 pâp (dont 2 en arrivée et 6 en départ)
Plus de famille en découverte que de vrais pêcheurs à pied. "
408973;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-024";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
408979;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-026";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
408989;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-027";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
408995;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-028";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409001;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-029";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409007;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-030";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409013;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-031";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409019;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-032";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409025;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-033";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409031;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-034";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409037;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-035";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409043;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-036";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409049;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-037";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409055;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-038";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409061;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-039";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409067;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-040";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409073;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-041";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409079;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-042";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409085;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-043";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409091;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"10:00";"12:20";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-044";"OD";"OD AM";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_082";"Les Boucholeurs";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;24.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409097;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"09:30";"11:35";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-045";"IL";"IL CS";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_077";"Pointe du Chay";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409103;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"09:30";"11:35";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-046";"IL";"IL CS";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_077";"Pointe du Chay";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409109;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"09:30";"11:35";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-047";"IL";"IL CS";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_077";"Pointe du Chay";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409115;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"09:30";"11:35";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-048";"IL";"IL CS";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_077";"Pointe du Chay";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409121;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"09:30";"11:35";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-049";"IL";"IL CS";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_077";"Pointe du Chay";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409127;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"09:30";"11:35";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-050";"IL";"IL CS";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_077";"Pointe du Chay";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409133;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"09:30";"11:35";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-051";"IL";"IL CS";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_077";"Pointe du Chay";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409139;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"09:30";"11:35";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-052";"IL";"IL CS";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_077";"Pointe du Chay";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409145;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"09:30";"11:35";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-053";"IL";"IL CS";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_077";"Pointe du Chay";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409151;"Suivi des enquêtes pêcheurs à pied";"2019-08-31 00:00:00.0";"09:30";"11:35";108;"12:07";;"Vacances";"aou-19";"2019-08-31-EGMP-SEN-054";"IL";"IL CS";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_077";"Pointe du Chay";;"Enquête sensibilisation";"QLittorea complet";"DARROU";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"2-Lègère brise-6 à 11 km/h-Vaguelettes";"2-Lègère brise-6 à 11 km/h-Vaguelettes";;"1-ridée-0 à 0,1 m";
409168;"Suivi des enquêtes pêcheurs à pied";"2019-09-04 00:00:00.0";"14:30";"16:15";80;"15:16";;"Semaine";"sep-19";"2019-09-04-EGMP-SEN-001";"Zachary Gaudin";"Zachary Gaudin et Heini Demougeot";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_098";"Bourcefranc/ Marennes";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Nord";;"Comptage 14h35: 65 pâp dont 8 entrant
15h16: 61 pâp (55 sur site, 2 en arrivée et 4 en départ) dont 2 en zone interdite (Concession ostréicole) "
409174;"Suivi des enquêtes pêcheurs à pied";"2019-09-04 00:00:00.0";"14:30";"16:15";80;"15:16";;"Semaine";"sep-19";"2019-09-04-EGMP-SEN-003";"Zachary Gaudin";"Zachary Gaudin et Heini Demougeot";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_098";"Bourcefranc/ Marennes";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Nord";;"Comptage 14h35: 65 pâp dont 8 entrant
15h16: 61 pâp (55 sur site, 2 en arrivée et 4 en départ) dont 2 en zone interdite (Concession ostréicole) "
409180;"Suivi des enquêtes pêcheurs à pied";"2019-09-04 00:00:00.0";"14:30";"16:15";80;"15:16";;"Semaine";"sep-19";"2019-09-04-EGMP-SEN-004";"Zachary Gaudin";"Zachary Gaudin et Heini Demougeot";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_098";"Bourcefranc/ Marennes";;"Enquête sensibilisation";;"ROPERS";"CPIE Marennes-Oléron";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;"Nord";;"Comptage 14h35: 65 pâp dont 8 entrant
15h16: 61 pâp (55 sur site, 2 en arrivée et 4 en départ) dont 2 en zone interdite (Concession ostréicole) "
