"ID fiche";"type de suivi";"date sortie";"heure début";"heure fin";"coefficient marée";"heure marée basse";"hauteur basse mer";"période";"libellé campagne";"libellé sortie";"référent sortie";"équipe terrain";"territoire";"code site";"site";"zone";"type protocole";"version protocole";"auteur saisie";"organisme suivi";"couverture nuageuse";"précipitations";"pression atmosphérique";"température";"force du vent";"force du vent en rafale";"direction du vent";"état de la mer";"commentaires"
390790;"Suivi de la fréquentation des pêcheurs";"2018-05-17 00:00:00.0";;;100;;;"Semaine";"mai-18";"2018-05-17-GONB-FRE-024";"Florian BARGAT";;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390792;"Suivi de la fréquentation des pêcheurs";"2018-05-26 00:00:00.0";;;73;;;"Week-end ou Jour Férié";"mai-18";"2018-05-26-GONB-FRE-010";"Florian BARGAT";;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390794;"Suivi de la fréquentation des pêcheurs";"2018-05-29 00:00:00.0";;;84;;;"Semaine";"mai-18";"2018-05-29-GONB-FRE-006";"Florian BARGAT";;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390796;"Suivi de la fréquentation des pêcheurs";"2018-07-16 00:00:00.0";;;97;;;"Vacances";"jul-18";"2018-07-16-GONB-FRE-011";"Florian BARGAT";;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390798;"Suivi de la fréquentation des pêcheurs";"2018-08-11 00:00:00.0";;;103;;;"Vacances";"aou-18";"2018-08-11-GONB-FRE-012";"Florian BARGAT";;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390800;"Suivi de la fréquentation des pêcheurs";"2018-09-11 00:00:00.0";;;110;;;"Semaine";"sep-18";"2018-09-11-GONB-FRE-014";"Florian BARGAT";;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390802;"Suivi de la fréquentation des pêcheurs";"2018-09-24 00:00:00.0";;;84;;;"Semaine";"sep-18";"2018-09-24-GONB-FRE-012";"Florian BARGAT";;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390804;"Suivi de la fréquentation des pêcheurs";"2018-09-25 00:00:00.0";;;89;;;"Semaine";"sep-18";"2018-09-25-GONB-FRE-007";"Florian BARGAT";;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390840;"Suivi de la fréquentation des pêcheurs";"2017-12-03 00:00:00.0";;;102;;;"Week-end ou Jour Férié";"dec-17";"2017-12-03-GONB-FRE-001";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390842;"Suivi de la fréquentation des pêcheurs";"2018-02-03 00:00:00.0";;;103;;;"Week-end ou Jour Férié";"fev-18";"2018-02-03-GONB-FRE-001";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390844;"Suivi de la fréquentation des pêcheurs";"2018-03-03 00:00:00.0";;;109;;;"Vacances";"mar-18";"2018-03-03-GONB-FRE-001";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390846;"Suivi de la fréquentation des pêcheurs";"2018-04-28 00:00:00.0";;;91;;;"Week-end ou Jour Férié";"avr-18";"2018-04-28-GONB-FRE-002";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";;"BARGAT";"association AVRIL";;;;;;;;;
390848;"Suivi de la fréquentation des pêcheurs";"2018-06-13 00:00:00.0";;;96;;;"Semaine";"jun-18";"2018-06-13-GONB-FRE-013";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390850;"Suivi de la fréquentation des pêcheurs";"2018-07-27 00:00:00.0";;;74;;;"Vacances";"jul-18";"2018-07-27-GONB-FRE-011";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390852;"Suivi de la fréquentation des pêcheurs";"2018-09-26 00:00:00.0";;;92;;;"Semaine";"sep-18";"2018-09-26-GONB-FRE-008";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390854;"Suivi de la fréquentation des pêcheurs";"2018-09-27 00:00:00.0";;;91;;;"Semaine";"sep-18";"2018-09-27-GONB-FRE-008";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390856;"Suivi de la fréquentation des pêcheurs";"2018-09-28 00:00:00.0";;;90;;;"Semaine";"sep-18";"2018-09-28-GONB-FRE-005";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390858;"Suivi de la fréquentation des pêcheurs";"2018-07-31 00:00:00.0";;;77;;;"Vacances";"jul-18";"2018-07-31-GONB-FRE-017";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A1";"Pointe d'Agon";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390860;"Suivi de la fréquentation des pêcheurs";"2018-09-10 00:00:00.0";;;111;;;"Semaine";"sep-18";"2018-09-10-GONB-FRE-013";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A1";"Pointe d'Agon";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390862;"Suivi de la fréquentation des pêcheurs";"2017-10-20 00:00:00.0";;;93;;;"Semaine";"oct-17";"2017-10-20-GONB-FRE-002";"Florian BARGAT";;"Golfe Normand Breton";"GONB_07C";"En face de Hauteville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390864;"Suivi de la fréquentation des pêcheurs";"2018-03-05 00:00:00.0";;;94;;;"Vacances";"mar-18";"2018-03-05-GONB-FRE-002";"Florian BARGAT";;"Golfe Normand Breton";"GONB_07C";"En face de Hauteville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390866;"Suivi de la fréquentation des pêcheurs";"2018-04-03 00:00:00.0";;;96;;;"Semaine";"avr-18";"2018-04-03-GONB-FRE-005";"Florian BARGAT";;"Golfe Normand Breton";"GONB_07C";"En face de Hauteville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390868;"Suivi de la fréquentation des pêcheurs";"2018-05-17 00:00:00.0";;;;;;"Semaine";"mai-18";"2018-05-17-GONB-FRE-025";"Florian BARGAT";;"Golfe Normand Breton";"GONB_07C";"En face de Hauteville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390870;"Suivi de la fréquentation des pêcheurs";"2018-06-14 00:00:00.0";;;101;;;"Semaine";"jun-18";"2018-06-14-GONB-FRE-027";"Florian BARGAT";;"Golfe Normand Breton";"GONB_07C";"En face de Hauteville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390874;"Suivi de la fréquentation des pêcheurs";"2018-07-30 00:00:00.0";;;78;;;"Vacances";"jul-18";"2018-07-30-GONB-FRE-010";"Florian BARGAT";;"Golfe Normand Breton";"GONB_07C";"En face de Hauteville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390876;"Suivi de la fréquentation des pêcheurs";"2018-08-10 00:00:00.0";;;92;;;"Vacances";"aou-18";"2018-08-10-GONB-FRE-011";"Florian BARGAT";;"Golfe Normand Breton";"GONB_07C";"En face de Hauteville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390878;"Suivi de la fréquentation des pêcheurs";"2018-09-12 00:00:00.0";;;104;;;"Semaine";"sep-18";"2018-09-12-GONB-FRE-028";"Florian BARGAT";;"Golfe Normand Breton";"GONB_07C";"En face de Hauteville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390880;"Suivi de la fréquentation des pêcheurs";"2018-08-10 00:00:00.0";;;92;;;"Vacances";"aou-18";"2018-08-10-GONB-FRE-012";"Florian BARGAT";;"Golfe Normand Breton";"GONB_07D";"Montmartin sur Mer";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390882;"Suivi de la fréquentation des pêcheurs";"2018-08-12 00:00:00.0";;;109;"16:13";;"Vacances";"aou-18";"2018-08-12-GONB-FRE-223";"Florian BARGAT";"Florian BARGAT";"Golfe Normand Breton";"GONB_07C";"En face de Hauteville";;"Comptage collectif";"V2014";"BARGAT";"association AVRIL";"75-100% (Très nuageux)";"Pluie fine";;;;;"Nord-Ouest";"0-calme-0 m";
390884;"Suivi de la fréquentation des pêcheurs";"2018-08-12 00:00:00.0";;;109;"16:13";;"Vacances";"aou-18";"2018-08-12-GONB-FRE-224";"Florian BARGAT";"Florian BARGAT";"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage collectif";"V2014";"BARGAT";"association AVRIL";"75-100% (Très nuageux)";"Pluie fine";;;;;"Nord-Ouest";"0-calme-0 m";
390886;"Suivi de la fréquentation des pêcheurs";"2018-08-12 00:00:00.0";;;109;"16:13";;"Vacances";"aou-18";"2018-08-12-GONB-FRE-225";"Florian BARGAT";"Florian BARGAT";"Golfe Normand Breton";"GONB_07D";"Montmartin sur Mer";;"Comptage collectif";"V2014";"BARGAT";"association AVRIL";"75-100% (Très nuageux)";"Pluie fine";;;;;"Nord-Ouest";"0-calme-0 m";
390889;"Suivi de la fréquentation des pêcheurs";"2018-10-05 00:00:00.0";;;62;"11:31";;"Semaine";"oct-18";"2018-10-05-GONB-FRE-002";;;"Golfe Normand Breton";"GONB_05E";"Pointe de la Crête à la Pointe Gautier";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390891;"Suivi de la fréquentation des pêcheurs";"2018-10-08 00:00:00.0";;;103;"14:45";;"Semaine";"oct-18";"2018-10-08-GONB-FRE-009";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08B";"Hâvre de Blainville-sur-Mer et cale de la zone conchylicole";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390893;"Suivi de la fréquentation des pêcheurs";"2018-10-08 00:00:00.0";;;103;"14:45";;"Semaine";"oct-18";"2018-10-08-GONB-FRE-010";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08E";"Pirou-Plage";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390895;"Suivi de la fréquentation des pêcheurs";"2018-10-08 00:00:00.0";;;103;"14:45";;"Semaine";"oct-18";"2018-10-08-GONB-FRE-011";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390897;"Suivi de la fréquentation des pêcheurs";"2018-10-08 00:00:00.0";;;103;"14:45";;"Semaine";"oct-18";"2018-10-08-GONB-FRE-013";"Florian BARGAT";;"Golfe Normand Breton";"GONB_04B";"Plage Saint-Michel à la cabane Vauban de Champeaux";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390899;"Suivi de la fréquentation des pêcheurs";"2018-10-09 00:00:00.0";;;107;"15:35";;"Semaine";"oct-18";"2018-10-09-GONB-FRE-025";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A1";"Pointe d'Agon";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390901;"Suivi de la fréquentation des pêcheurs";"2018-10-10 00:00:00.0";;;106;"16:18";;"Semaine";"oct-18";"2018-10-10-GONB-FRE-022";"Florian BARGAT";;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390903;"Suivi de la fréquentation des pêcheurs";"2018-10-10 00:00:00.0";;;106;"16:18";;"Semaine";"oct-18";"2018-10-10-GONB-FRE-024";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390905;"Suivi de la fréquentation des pêcheurs";"2018-10-10 00:00:00.0";;;106;"16:18";;"Semaine";"oct-18";"2018-10-10-GONB-FRE-025";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08B";"Hâvre de Blainville-sur-Mer et cale de la zone conchylicole";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390907;"Suivi de la fréquentation des pêcheurs";"2018-10-11 00:00:00.0";;;100;"16:58";;"Semaine";"oct-18";"2018-10-11-GONB-FRE-013";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08C";"Gouville-sur-Mer (Le Sénéquet)";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390909;"Suivi de la fréquentation des pêcheurs";"2018-10-11 00:00:00.0";;;100;"16:58";;"Semaine";"oct-18";"2018-10-11-GONB-FRE-015";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08B";"Hâvre de Blainville-sur-Mer et cale de la zone conchylicole";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390911;"Suivi de la fréquentation des pêcheurs";"2018-10-11 00:00:00.0";;;100;"16:58";;"Semaine";"oct-18";"2018-10-11-GONB-FRE-016";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390913;"Suivi de la fréquentation des pêcheurs";"2018-10-12 00:00:00.0";;;89;"17:13";;"Semaine";"oct-18";"2018-10-12-GONB-FRE-006";"Florian BARGAT";;"Golfe Normand Breton";"GONB_05E";"Pointe de la Crête à la Pointe Gautier";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390915;"Suivi de la fréquentation des pêcheurs";"2018-10-22 00:00:00.0";;;75;;;"Vacances";"oct-18";"2018-10-22-GONB-FRE-009";"Florian BARGAT";;"Golfe Normand Breton";"GONB_05E";"Pointe de la Crête à la Pointe Gautier";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390917;"Suivi de la fréquentation des pêcheurs";"2018-10-23 00:00:00.0";;;84;"14:27";;"Vacances";"oct-18";"2018-10-23-GONB-FRE-005";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390919;"Suivi de la fréquentation des pêcheurs";"2018-10-24 00:00:00.0";;;91;"15:10";;"Vacances";"oct-18";"2018-10-24-GONB-FRE-008";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08C";"Gouville-sur-Mer (Le Sénéquet)";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390921;"Suivi de la fréquentation des pêcheurs";"2018-10-24 00:00:00.0";;;91;"15:10";;"Vacances";"oct-18";"2018-10-24-GONB-FRE-010";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08E";"Pirou-Plage";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390923;"Suivi de la fréquentation des pêcheurs";"2018-10-25 00:00:00.0";;;95;"15:50";;"Vacances";"oct-18";"2018-10-25-GONB-FRE-014";"Florian BARGAT";;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390925;"Suivi de la fréquentation des pêcheurs";"2018-10-26 00:00:00.0";;;96;"16:28";;"Vacances";"oct-18";"2018-10-26-GONB-FRE-010";"Florian BARGAT";;"Golfe Normand Breton";"GONB_05E";"Pointe de la Crête à la Pointe Gautier";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390927;"Suivi de la fréquentation des pêcheurs";"2018-11-06 00:00:00.0";;;95;"13:20";;"Semaine";"nov-18";"2018-11-06-GONB-FRE-013";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390929;"Suivi de la fréquentation des pêcheurs";"2018-11-07 00:00:00.0";;;99;"14:08";;"Semaine";"nov-18";"2018-11-07-GONB-FRE-012";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08C";"Gouville-sur-Mer (Le Sénéquet)";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390931;"Suivi de la fréquentation des pêcheurs";"2018-11-07 00:00:00.0";;;99;"14:08";;"Semaine";"nov-18";"2018-11-07-GONB-FRE-014";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08B";"Hâvre de Blainville-sur-Mer et cale de la zone conchylicole";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390933;"Suivi de la fréquentation des pêcheurs";"2018-11-08 00:00:00.0";;;97;"14:49";;"Semaine";"nov-18";"2018-11-08-GONB-FRE-011";"Florian BARGAT";;"Golfe Normand Breton";"GONB_06D";"Bouchots de Coudeville plage au bouchots de Saint-Martin-de-Bréhal";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390935;"Suivi de la fréquentation des pêcheurs";"2018-11-09 00:00:00.0";;;93;"15:14";;"Semaine";"nov-18";"2018-11-09-GONB-FRE-013";"Florian BARGAT";;"Golfe Normand Breton";"GONB_04B";"Plage Saint-Michel à la cabane Vauban de Champeaux";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390937;"Suivi de la fréquentation des pêcheurs";"2018-11-09 00:00:00.0";;;93;"15:14";;"Semaine";"nov-18";"2018-11-09-GONB-FRE-015";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08E";"Pirou-Plage";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390939;"Suivi de la fréquentation des pêcheurs";"2018-11-21 00:00:00.0";;;80;"12:49";;"Semaine";"nov-18";"2018-11-21-GONB-FRE-001";"Florian BARGAT";;"Golfe Normand Breton";"GONB_05E";"Pointe de la Crête à la Pointe Gautier";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390941;"Suivi de la fréquentation des pêcheurs";"2018-11-22 00:00:00.0";;;90;"13:38";;"Semaine";"nov-18";"2018-11-22-GONB-FRE-002";"Florian BARGAT";;"Golfe Normand Breton";"GONB_05E";"Pointe de la Crête à la Pointe Gautier";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390943;"Suivi de la fréquentation des pêcheurs";"2018-11-23 00:00:00.0";;;95;"14:24";;"Semaine";"nov-18";"2018-11-23-GONB-FRE-002";"Florian BARGAT";;"Golfe Normand Breton";"GONB_04B";"Plage Saint-Michel à la cabane Vauban de Champeaux";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390945;"Suivi de la fréquentation des pêcheurs";"2018-11-23 00:00:00.0";;;95;"14:24";;"Semaine";"nov-18";"2018-11-23-GONB-FRE-004";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390947;"Suivi de la fréquentation des pêcheurs";"2018-11-26 00:00:00.0";;;89;"16:31";;"Semaine";"nov-18";"2018-11-26-GONB-FRE-006";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08C";"Gouville-sur-Mer (Le Sénéquet)";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
390949;"Suivi de la fréquentation des pêcheurs";"2018-11-27 00:00:00.0";;"17:13";80;;;"Semaine";"nov-18";"2018-11-27-GONB-FRE-001";"Florian BARGAT";;"Golfe Normand Breton";"GONB_08A2";"En face de la station balnéaire d'Agon-Coutainville";;"Comptage simple";"V2014";"BARGAT";"association AVRIL";;;;;;;;;
391324;"Suivi de la fréquentation des pêcheurs";"2018-08-12 00:00:00.0";"14:30";"15:00";109;"16:13";;"Week-end ou Jour Férié";"aou-18";"2018-08-12-GONB-FRE-225";"Djenny Caplat";;"Golfe Normand Breton";"GONB_09B";"Barneville";;"Comptage collectif";;"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pluie fine";;20.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";;"Ouest";"3-peu agitée-0,5 à 1,25 m";
391326;"Suivi de la fréquentation des pêcheurs";"2018-08-12 00:00:00.0";"15:00";"15:30";109;"15:58";;"Week-end ou Jour Férié";"aou-18";"2018-08-12-GONB-FRE-226";"Djenny Caplat";;"Golfe Normand Breton";"GONB_09A";"Portbail";;"Comptage collectif";"V2014";"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pluie fine";;20.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";;"Ouest";"3-peu agitée-0,5 à 1,25 m";
391328;"Suivi de la fréquentation des pêcheurs";"2018-08-12 00:00:00.0";"15:35";"16:00";109;;;"Week-end ou Jour Férié";"aou-18";"2018-08-12-GONB-FRE-227";"Olivier Furon";;"Golfe Normand Breton";"GONB_08E";"Pirou-Plage";;"Comptage collectif";"V2014";"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pluie fine";;20.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";;"Ouest";;
391330;"Suivi de la fréquentation des pêcheurs";"2018-08-13 00:00:00.0";"17:20";"17:40";109;"17:01";;"Semaine";"aou-18";"2018-08-13-GONB-FRE-133";"Christian Laroze";;"Golfe Normand Breton";"GONB_08F";"Printania-Plage et Armanville";;"Comptage collectif";"V2014";"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;20.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";;"Ouest";"1-ridée-0 à 0,1 m";
391332;"Suivi de la fréquentation des pêcheurs";"2018-08-12 00:00:00.0";"15:00";"15:30";109;"15:58";;"Week-end ou Jour Férié";"aou-18";"2018-08-12-GONB-FRE-228";"Roxana Turner";;"Golfe Normand Breton";"GONB_08J";"Surville (La poudrière)";;"Comptage collectif";"V2014";"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pluie fine";;20.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";;"Ouest";;
391334;"Suivi de la fréquentation des pêcheurs";"2018-08-12 00:00:00.0";"15:20";"15:40";109;"15:58";;"Week-end ou Jour Férié";"aou-18";"2018-08-12-GONB-FRE-229";"Roxana Turner";;"Golfe Normand Breton";"GONB_08I";"Bretteville-sur-Ay / Glatigny";;"Comptage collectif";"V2014";"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pluie fine";;20.0;"3-Petite brise-12 à 19 km/h-Très petites vagues. Déferlement.";;"Ouest";;
391581;"Suivi de la fréquentation des pêcheurs";"2018-08-13 00:00:00.0";"18:30";"19:30";;;;"Vacances";"aou-18";"2018-08-13-GONB-FRE-134";"François LANG";"A. Pontgelard - P. Mouret";"Golfe Normand Breton";"GONB_Ra9";"Rocher de la Vazouse";;"Comptage collectif";;"LANG";"Dinan Agglomération";"25-75% (Nuageux)";"Pas de précipitation";;22.0;"1-Très légère brise-1 à 5 km/h-Mer ridée";"1-Très légère brise-1 à 5 km/h-Mer ridée";"Nord-Ouest";"1-ridée-0 à 0,1 m";"niveaux bas : +6,30 m / durée étale 3/4 heure"
391585;"Suivi de la fréquentation des pêcheurs";"2018-08-13 00:00:00.0";"18:30";"19:30";;;;"Vacances";"aou-18";"2018-08-13-GONB-FRE-135";"François LANG";"A. Pontgelard / P. Mouret";"Golfe Normand Breton";"GONB_Ra4";"Anse Rivières";;"Comptage collectif";;"LANG";"Dinan Agglomération";"25-75% (Nuageux)";"Pas de précipitation";;22.0;"1-Très légère brise-1 à 5 km/h-Mer ridée";;"Nord-Ouest";"1-ridée-0 à 0,1 m";"niveau bas :+ 6,30 m / durée d'étale : 3/4 heure"
391587;"Suivi de la fréquentation des pêcheurs";"2018-08-13 00:00:00.0";"18:30";"19:30";;;;"Vacances";"aou-18";"2018-08-13-GONB-FRE-136";"François LANG";"A. Pontgelard / P. Mouret";"Golfe Normand Breton";"GONB_Ra1";"Pied barrage";;"Comptage collectif";;"LANG";"Dinan Agglomération";"25-75% (Nuageux)";"Pas de précipitation";;22.0;"1-Très légère brise-1 à 5 km/h-Mer ridée";;"Nord-Ouest";"1-ridée-0 à 0,1 m";"niveau bas : 6,30 m / durée étale : 3/4 heure"
391589;"Suivi de la fréquentation des pêcheurs";"2018-08-13 00:00:00.0";"18:30";"19:30";;;;"Vacances";"aou-18";"2018-08-13-GONB-FRE-137";"François LANG";"A. Pontgelard / P. Mouret";"Golfe Normand Breton";"GONB_Ra5";"Port Richardais";;"Comptage collectif";"V2014";"LANG";"Dinan Agglomération";"25-75% (Nuageux)";"Pas de précipitation";;22.0;"1-Très légère brise-1 à 5 km/h-Mer ridée";;"Nord-Ouest";"1-ridée-0 à 0,1 m";"niveau bas : 6,30 m / durée d'étale : 3/4 heure"
391591;"Suivi de la fréquentation des pêcheurs";"2018-08-13 00:00:00.0";"18:30";"19:30";;;;"Vacances";"aou-18";"2018-08-13-GONB-FRE-138";"François LANG";"A. Pontgelard / P. Mouret";"Golfe Normand Breton";"GONB_Ra2";"Anse Troctin";;"Comptage collectif";;"LANG";"Dinan Agglomération";"25-75% (Nuageux)";"Pas de précipitation";;22.0;"1-Très légère brise-1 à 5 km/h-Mer ridée";"1-Très légère brise-1 à 5 km/h-Mer ridée";"Nord-Ouest";"1-ridée-0 à 0,1 m";"niveau bas : 6,30 m /durée étale : 3/4 heure"
